Object Type	PID	Title	Path	Label	Depth	Deleted	Date Added	Date Updated	MIME Type	Checksum	File Size (bytes)	Number of Children
File	uuid:b42fcd97-7fe7-4ca5-8278-37fe856c2730	Strategies To Evaluate Health Information Exchange Initiatives	/Collections/Master's Papers/School of Information and Library Science/Strategies To Evaluate Health Information Exchange Initiatives	1830.pdf	3	FALSE	3/6/13 14:40	5/7/14 13:26	application/pdf	6d60e14ae8211838364111811b6bd09a	335375	
File	uuid:03c977d1-cc02-4961-bf72-7dc2c4d488ce	There's Science in my Fiction! And Other Troubles: How A Recommender System Can Help the Academic Library	/Collections/Master's Papers/School of Information and Library Science/There's Science in my Fiction! And Other Troubles: How A Recommender System Can Help the Academic Library	1831.pdf	3	FALSE	3/6/13 14:40	5/7/14 13:32	application/pdf	9c792ec10666bda07c1478c99e09c98e	700883	
File	uuid:e84fc94d-20c7-4890-a9f2-c0fb08af5f14	The North Carolina Digital Heritage Center and Collaborative Activities of Contributing Public Libraries	/Collections/Master's Papers/School of Information and Library Science/The North Carolina Digital Heritage Center and Collaborative Activities of Contributing Public Libraries	1832.pdf	3	FALSE	3/6/13 14:40	5/7/14 13:42	application/pdf	005b63754de742dcc2426d76cd0ca525	585161	
File	uuid:f07936ce-45a6-412c-a736-67eeb93f575f	The Value of Online Resources to North Carolina Public Library Patrons	/Collections/Master's Papers/School of Information and Library Science/The Value of Online Resources to North Carolina Public Library Patrons	1833.pdf	3	FALSE	3/6/13 14:40	5/7/14 13:10	application/pdf	25056b30405757a391d2b65745637be3	882492	
File	uuid:7ae7b70e-ffd9-4846-9c95-8a3e1703a05d	Impact of User-Generated Metadata on Circulation Rates in Academic Libraries	/Collections/Master's Papers/School of Information and Library Science/Impact of User-Generated Metadata on Circulation Rates in Academic Libraries	1834.pdf	3	FALSE	3/6/13 14:40	5/7/14 13:16	application/pdf	1a4df667fa520bbafde41602279d9e85	249525	
File	uuid:19bd2e89-1eaf-4725-b088-3cb0e9be4d97	The role and portrayal of the villain in children's fantasy literature: a content analysis	/Collections/Master's Papers/School of Information and Library Science/The role and portrayal of the villain in children's fantasy literature: a content analysis	1835.pdf	3	FALSE	3/6/13 14:40	5/7/14 13:28	application/pdf	b7b12058f321a0d72f00aeeb6d59ac18	582681	
File	uuid:24904592-bd10-4f62-abe9-df3209ff94e0	Answering the Call for Data Curation: An Exploration of the Careers of LIS Professionals Managing Data	/Collections/Master's Papers/School of Information and Library Science/Answering the Call for Data Curation: An Exploration of the Careers of LIS Professionals Managing Data	1836.pdf	3	FALSE	3/6/13 14:40	5/7/14 13:36	application/pdf	fb8d523fdd248833459b58db4d890620	416182	
File	uuid:e8cf3e06-14aa-4995-8bc1-3266a6f40f02	Exploring the Effects of Searcher-Social Source Relationship When Seeking Information Online	/Collections/Master's Papers/School of Information and Library Science/Exploring the Effects of Searcher-Social Source Relationship When Seeking Information Online	1837.pdf	3	FALSE	3/6/13 14:40	5/7/14 13:08	application/pdf	acf1414be7b1bfdad563c888a093322d	512210	
File	uuid:9aaf0f40-46b1-482c-9569-f88655f50439	Factors influencing comic book and graphic novel collecting among private elementary and middle school libraries in North Carolina	/Collections/Master's Papers/School of Information and Library Science/Factors influencing comic book and graphic novel collecting among private elementary and middle school libraries in North Carolina	1838.pdf	3	FALSE	3/6/13 14:40	5/7/14 13:31	application/pdf	64d8405c56cddcf786a93518b4697a12	1571774	
File	uuid:b491b46d-e33d-44c4-b46f-0962edd2f114	Academic Health Sciences Reference Librarians۪ Involvement with the NIH Public Access Policy	/Collections/Master's Papers/School of Information and Library Science/Academic Health Sciences Reference Librarians۪ Involvement with the NIH Public Access Policy	1839.pdf	3	FALSE	3/6/13 14:40	5/7/14 13:33	application/pdf	840928e06deb856096d4425dd48264bd	272048	
File	uuid:66ffa0e0-921e-4a15-a775-f0011e093cf8	Putting Museums on the Map: A Digital Humanities Project	/Collections/Master's Papers/School of Information and Library Science/Putting Museums on the Map: A Digital Humanities Project	1840.pdf	3	FALSE	3/6/13 14:40	5/7/14 13:11	application/pdf	8189bb6215786b080da1c60c6f2c3dd9	1306401	
File	uuid:a0b87fb1-7662-4e8f-b79b-7e4b9ce70cd7	Exploring Usage of Digital Collections via Web Analytics Tools	/Collections/Master's Papers/School of Information and Library Science/Exploring Usage of Digital Collections via Web Analytics Tools	1841.pdf	3	FALSE	3/6/13 14:40	5/7/14 13:41	application/pdf	3eaab6cbc80275f59e3d871dc59da5b6	1358996	
File	uuid:d994f4be-94b7-43cf-8dbf-10e5a2ae3d7c	The Evolution of Science Branch Libraries and Print Use at the University of North Carolina at Chapel Hill from 2000 to 2010	/Collections/Master's Papers/School of Information and Library Science/The Evolution of Science Branch Libraries and Print Use at the University of North Carolina at Chapel Hill from 2000 to 2010	1842.pdf	3	FALSE	3/6/13 14:41	5/7/14 13:05	application/pdf	024c2d5aea4850d821f6117ba00e2d83	282808	
File	uuid:69a1534d-a000-428e-9192-13beb7533532	Tracking Institutional Data Assets Using OAI-PMH	/Collections/Master's Papers/School of Information and Library Science/Tracking Institutional Data Assets Using OAI-PMH	1843.pdf	3	FALSE	3/6/13 14:41	5/7/14 13:06	application/pdf	3f3d12a9a15662fca2610c35e2f2932d	1578650	
File	uuid:08e5ebe4-14d3-4989-a1c4-d1dc912d74b3	The Copyrightability of Legal Briefs	/Collections/Master's Papers/School of Information and Library Science/The Copyrightability of Legal Briefs	1844.pdf	3	FALSE	3/6/13 14:41	5/7/14 13:28	application/pdf	11ec899642cb4470e7ee1e1c306c86a6	232686	
File	uuid:f10c395a-9d1f-48fa-8cae-9a974e10d23a	An Examination of Librarian Attitudes towards Teaching Citations	/Collections/Master's Papers/School of Information and Library Science/An Examination of Librarian Attitudes towards Teaching Citations	1845.pdf	3	FALSE	3/6/13 14:41	5/7/14 13:41	application/pdf	1965bfa1e68296622f068692d402078e	585832	
File	uuid:7dd15023-2cfc-4201-85c9-ee65f1760659	A Study of Mobile Self-Tracking Applications	/Collections/Master's Papers/School of Information and Library Science/A Study of Mobile Self-Tracking Applications	1846.pdf	3	FALSE	3/6/13 14:41	5/7/14 13:41	application/pdf	9287631541c7f4065c7175062fa4b65b	487001	
File	uuid:1827a6c0-f39a-428e-a23c-a0aaa4d21e43	"Instruction and Assessment in Special Collections: An Exploratory Study of Student, Staff, and Faculty Perceptions"	"/Collections/Master's Papers/School of Information and Library Science/Instruction and Assessment in Special Collections: An Exploratory Study of Student, Staff, and Faculty Perceptions"	1847.pdf	3	FALSE	3/6/13 14:41	5/7/14 13:13	application/pdf	bd6966f36f993a076669c6e238a81857	217292	
File	uuid:ccede396-8597-403c-91b7-4085314dfd26	Comparing Physician and Nurse Site Search Behavior within the North Carolina AHEC Digital Library	/Collections/Master's Papers/School of Information and Library Science/Comparing Physician and Nurse Site Search Behavior within the North Carolina AHEC Digital Library	1848.pdf	3	FALSE	3/6/13 14:41	5/7/14 13:18	application/pdf	017f8fce6f00ac40b00677762ea5730f	867510	
File	uuid:c5b21e30-0ee6-454b-b310-40c282aa6305	Ashurbanipal's Legacy: Rediscovering the Greatest Library the World had Ever Known	/Collections/Master's Papers/School of Information and Library Science/Ashurbanipal's Legacy: Rediscovering the Greatest Library the World had Ever Known	1849.pdf	3	FALSE	3/6/13 14:41	5/7/14 13:10	application/pdf	8a8ec1d008e20e92067597df0338a85d	506230	
File	uuid:68158c4b-ce12-4306-b96a-95e43c92723c	Improving Teen Library Program Attendance: Young Adult Librarians' Perspectives	/Collections/Master's Papers/School of Information and Library Science/Improving Teen Library Program Attendance: Young Adult Librarians' Perspectives	1850.pdf	3	FALSE	3/6/13 14:41	5/7/14 13:38	application/pdf	5c1434a974200469b76e44ad3277ca4b	389335	
File	uuid:a0266c77-24c9-4737-8bf9-2142192dde37	Collaborative Learning Space in Academic Libraries and Its Effects  on Reference Services and User Expectations in an Academic Archival Setting	/Collections/Master's Papers/School of Information and Library Science/Collaborative Learning Space in Academic Libraries and Its Effects  on Reference Services and User Expectations in an Academic Archival Setting	1851.pdf	3	FALSE	3/6/13 14:41	5/7/14 13:25	application/pdf	13a92950f5bfc8b07906bb1c1ebb6403	186178	
File	uuid:c561ae75-6374-4ab9-8660-08fc589a7fc2	Access enhanced: Improving discoverability through the application of Library of Congress Subject Headings	/Collections/Master's Papers/School of Information and Library Science/Access enhanced: Improving discoverability through the application of Library of Congress Subject Headings	1852.pdf	3	FALSE	3/6/13 14:41	5/7/14 13:40	application/pdf	352b6bc39cfe38cdbcd4b8380b82271e	166348	
File	uuid:83d27e9d-ca55-483d-93ed-39f5f6498447	Violence and Children's Preferences in Fairy Tale Story Endings	/Collections/Master's Papers/School of Information and Library Science/Violence and Children's Preferences in Fairy Tale Story Endings	1853.pdf	3	FALSE	3/6/13 14:41	5/7/14 13:22	application/pdf	d246531b532e11512d2fa03e67362ea8	427311	
File	uuid:7fb1694f-ea9d-4a9c-83c5-a22c816e4711	"Fandom, Creativity, and Interconnections"	"/Collections/Master's Papers/School of Information and Library Science/Fandom, Creativity, and Interconnections"	1854.pdf	3	FALSE	3/6/13 14:41	5/7/14 13:16	application/pdf	1bf59b4da4d63bb7493ad117de80d599	1139615	
File	uuid:b77cd06c-2b31-4e17-9864-b1845aee6279	For Rhyme and Reason: Multiculturalism and the Study of Library Poetry Collections in Ethnically Diverse Elementary Schools	/Collections/Master's Papers/School of Information and Library Science/For Rhyme and Reason: Multiculturalism and the Study of Library Poetry Collections in Ethnically Diverse Elementary Schools	1855.pdf	3	FALSE	3/6/13 14:41	5/7/14 13:07	application/pdf	a1406cb7cee47992181c01d3b528894d	1674830	
File	uuid:47a0fb8c-44aa-43e6-99a4-d6fbb2b3921b	"Preparedness, Response, and Recovery: Disaster Planning for Virginia۪s Public Libraries"	"/Collections/Master's Papers/School of Information and Library Science/Preparedness, Response, and Recovery: Disaster Planning for Virginia۪s Public Libraries"	1856.pdf	3	FALSE	3/6/13 14:41	5/7/14 13:18	application/pdf	7ba25d9abdb9014c39da716421821bde	376457	
File	uuid:ca842569-db25-4af6-bd7d-4290b46ddca9	Toward a More Effective Online Library Tutorial: An Experimental Study of UNC Libraries' Introduction to Library Research Tutorial	/Collections/Master's Papers/School of Information and Library Science/Toward a More Effective Online Library Tutorial: An Experimental Study of UNC Libraries' Introduction to Library Research Tutorial	1857.pdf	3	FALSE	3/6/13 14:41	5/7/14 13:10	application/pdf	c602481997505cba9b118bb2a23befe8	1368325	
File	uuid:b1308018-9cce-4d2a-89b7-3a326949e8fd	A Content Analysis Study of the Equivalency of Publishers' Easy Reader Leveling Systems	/Collections/Master's Papers/School of Information and Library Science/A Content Analysis Study of the Equivalency of Publishers' Easy Reader Leveling Systems	1858.pdf	3	FALSE	3/6/13 14:41	5/7/14 13:14	application/pdf	48a0f9380eead8d94bf05b096cd779d6	893360	
File	uuid:b2235b8b-2093-467d-9aea-00f705f70763	Scientists' Perception of Endangered Data and Data Reuse	/Collections/Master's Papers/School of Information and Library Science/Scientists' Perception of Endangered Data and Data Reuse	1859.pdf	3	FALSE	3/6/13 14:41	5/7/14 13:17	application/pdf	7d27028e5b53a2dd47d86f507f414567	417182	
File	uuid:8ed8388d-0fe9-47b3-aea6-89e3ddbd9026	Analysis of U.S. RDA Text Record Use Surveys	/Collections/Master's Papers/School of Information and Library Science/Analysis of U.S. RDA Text Record Use Surveys	1860.pdf	3	FALSE	3/6/13 14:41	5/7/14 13:12	application/pdf	aae6e323a1c21d1ed05fa50a65572b83	484758	
File	uuid:55986931-5e64-47c5-b8f3-2e3de05dcd5b	Virtual Reference at U.S. Academic Libraries: A Website Analysis	/Collections/Master's Papers/School of Information and Library Science/Virtual Reference at U.S. Academic Libraries: A Website Analysis	1861.pdf	3	FALSE	3/6/13 14:41	5/7/14 13:14	application/pdf	c2428ca5c6ce02e7c8c85d653c03d334	466681	
File	uuid:1088f160-9570-441c-931b-1a666afb7c6a	"Context, Subjectivity and Agency: A Study of Findings Aids by Triangle Area North Carolina Archivists"	"/Collections/Master's Papers/School of Information and Library Science/Context, Subjectivity and Agency: A Study of Findings Aids by Triangle Area North Carolina Archivists"	1862.pdf	3	FALSE	3/6/13 14:41	5/7/14 13:38	application/pdf	da85ac41f14780ff43b86143694b1ad7	678025	
File	uuid:bf2d2057-8f81-4e70-a91a-5ababf779dcc	"Artists' Archives: Institutional Contexts, Problems, and Solutions"	"/Collections/Master's Papers/School of Information and Library Science/Artists' Archives: Institutional Contexts, Problems, and Solutions"	1863.pdf	3	FALSE	3/6/13 14:42	5/7/14 13:15	application/pdf	b54aa6226e3a86b260c9b811d20ce2d5	428326	
File	uuid:e07cab60-15c0-40e0-a5a5-32c5770d5b2d	The Impact of Ideology on Library Practice: A Case Study of Three Radical Librarians	/Collections/Master's Papers/School of Information and Library Science/The Impact of Ideology on Library Practice: A Case Study of Three Radical Librarians	1864.pdf	3	FALSE	3/6/13 14:42	5/7/14 13:17	application/pdf	3f100c6ce31b50ddd2d08219e99461d9	319456	
File	uuid:a6af61da-a840-428c-a8bd-2d9c1cd6aacd	The Athenaeum: A Modern Model for Academic Library Design	/Collections/Master's Papers/School of Information and Library Science/The Athenaeum: A Modern Model for Academic Library Design	1865.pdf	3	FALSE	3/6/13 14:42	5/7/14 13:30	application/pdf	a74c8a108a1edd29e530e9c0c9e90aec	12081320	
File	uuid:235224a1-f0e2-4fc2-aa9a-6ac4bdc6219e	"The Digitally Preserved Self: A Discussion of the Social, Emotional, and  Technical Aspects of Personal Digital Archiving."	"/Collections/Master's Papers/School of Information and Library Science/The Digitally Preserved Self: A Discussion of the Social, Emotional, and  Technical Aspects of Personal Digital Archiving."	1866.pdf	3	FALSE	3/6/13 14:42	5/7/14 13:23	application/pdf	8eeec49a9b42381fdfa516e4c0e27287	225447	
File	uuid:f1fb728b-c357-4fdb-acc1-161eebb79eca	"Marketing to an Engineering School: Promotion of Library Resources, Services and the Subject Librarian."	"/Collections/Master's Papers/School of Information and Library Science/Marketing to an Engineering School: Promotion of Library Resources, Services and the Subject Librarian."	1867.pdf	3	FALSE	3/6/13 14:42	5/7/14 13:11	application/pdf	d2e111c7ba757a9e253f656d8af00394	1707293	
File	uuid:69f1bbd1-109e-49aa-8cb7-b0c62952d2d8	Challenges in Image Cataloging : A Case Study of the Image Database at the North Carolina Biotechnology Center	/Collections/Master's Papers/School of Information and Library Science/Challenges in Image Cataloging : A Case Study of the Image Database at the North Carolina Biotechnology Center	1868.pdf	3	FALSE	3/6/13 14:42	5/7/14 13:18	application/pdf	2b1471c94c4c2e0c13bba83da2960da1	945456	
File	uuid:e1163759-28fd-41db-928c-1d173a7202f4	Libraries in Litigation: The Role of Procedural and Jurisdictional Rules in Large-Scale Copyright Use Cases.	/Collections/Master's Papers/School of Information and Library Science/Libraries in Litigation: The Role of Procedural and Jurisdictional Rules in Large-Scale Copyright Use Cases.	1869.pdf	3	FALSE	3/6/13 14:42	5/7/14 13:24	application/pdf	2a6d3f237df8e8677aca5b597c9978b9	387711	
File	uuid:3a369dd3-66e0-4999-b4d6-170272cf19af	Together Making Digital Footprints: Public Record Archivists and Genealogists in the Age of Ancestry.com	/Collections/Master's Papers/School of Information and Library Science/Together Making Digital Footprints: Public Record Archivists and Genealogists in the Age of Ancestry.com	1870.pdf	3	FALSE	3/6/13 14:42	5/7/14 12:57	application/pdf	92f05d98aea57168553d83126f14c627	556920	
File	uuid:cf9f0c35-b8b5-462f-8a45-f3042d9123a3	Academic Libraries and Public Access to Publications Resulting From Federally Funded Research: Content Analysis of Responses to a Government Request for Information	/Collections/Master's Papers/School of Information and Library Science/Academic Libraries and Public Access to Publications Resulting From Federally Funded Research: Content Analysis of Responses to a Government Request for Information	1872.pdf	3	FALSE	3/6/13 14:42	5/7/14 13:43	application/pdf	fd7f83839ca63dfc2f90426f2aee67f0	532475	
File	uuid:8ad93229-066d-466a-ac08-926437c3f2ff	A Descriptive Bibliography of Selected Works Published by Robert Estienne.	/Collections/Master's Papers/School of Information and Library Science/A Descriptive Bibliography of Selected Works Published by Robert Estienne.	1873.pdf	3	FALSE	3/6/13 14:42	5/7/14 13:32	application/pdf	02d40ad270e4b3228e7ead0f9aa2a179	961142	
File	uuid:2def2b86-f11e-43e0-a279-64f6cd6b24b4	Membership Libraries: A Study of the Lanier Library Association	/Collections/Master's Papers/School of Information and Library Science/Membership Libraries: A Study of the Lanier Library Association	1874.pdf	3	FALSE	3/6/13 14:42	5/7/14 13:30	application/pdf	6cf1a74a7b8a3508620bcc31f106a06f	396919	
File	uuid:4a431a85-e848-45ec-9d8e-171663458d53	Is Optical Optimal? Visualizing Document Sets to Facilitate Efficient Selection of Relevant Items	/Collections/Master's Papers/School of Information and Library Science/Is Optical Optimal? Visualizing Document Sets to Facilitate Efficient Selection of Relevant Items	1875.pdf	3	FALSE	3/6/13 14:42	5/7/14 13:11	application/pdf	fd62b41359fda0b64bdf8640fde0f166	11400156	
File	uuid:cfd5a3fa-1da5-4ff0-9d4e-f158e5899466	Crowdsourcing the Census: Creating a Digital Database of U.S. Census Enumeration District Maps with Volunteer Participation	/Collections/Master's Papers/School of Information and Library Science/Crowdsourcing the Census: Creating a Digital Database of U.S. Census Enumeration District Maps with Volunteer Participation	1887.pdf	3	FALSE	3/6/13 14:42	5/7/14 13:12	application/pdf	4998ce0348abf465dd5f43cf5700dd4b	2027482	
File	uuid:7fd77547-eca1-4056-b301-1a1f97df6186	Faceted Search Interface Design for Smart Phones	/Collections/Master's Papers/School of Information and Library Science/Faceted Search Interface Design for Smart Phones	1888.pdf	3	FALSE	3/6/13 14:42	5/7/14 13:09	application/pdf	b79db5e6017c6599f2c062f2d4dd0689	1094310	
File	uuid:7d2df861-83b3-48be-b6f8-bf049b6b104c	Analysis of the Impact of Library Instruction on the Writing Ability of Community College Students	/Collections/Master's Papers/School of Information and Library Science/Analysis of the Impact of Library Instruction on the Writing Ability of Community College Students	1889.pdf	3	FALSE	3/6/13 14:43	5/7/14 13:29	application/pdf	b9e8a7ef6e60fd85881a59e6f4c39219	1127426	
File	uuid:0697309a-b93b-45c8-b472-bd6f6fcfecc8	Integrated Health Information Patient Portals: A Gateway to Improved Patient-Provider Interactions. ;	/Collections/Master's Papers/School of Information and Library Science/Integrated Health Information Patient Portals: A Gateway to Improved Patient-Provider Interactions. ;	1890.pdf	3	FALSE	3/6/13 14:43	5/7/14 13:38	application/pdf	7c13fb9fc1ceb9188a5f5f4eea459343	1576510	
File	uuid:678b747f-856a-4765-835a-888781d2d25c	The Consequences of E-Books and E-Readers on the Cover Design Industry and the Use of Book Covers as an Effective Marketing Tool: An Exploratory Study	/Collections/Master's Papers/School of Information and Library Science/The Consequences of E-Books and E-Readers on the Cover Design Industry and the Use of Book Covers as an Effective Marketing Tool: An Exploratory Study	1891.pdf	3	FALSE	3/6/13 14:43	5/7/14 13:41	application/pdf	4c0e3a6ea1879762895528632b403866	868977	
File	uuid:d7549504-795b-40dd-9eea-7e07d932b03d	Ransacking the South: J. G. de Roulhac Hamilton and the Founding of the Southern Historical Collection	/Collections/Master's Papers/School of Information and Library Science/Ransacking the South: J. G. de Roulhac Hamilton and the Founding of the Southern Historical Collection	1892.pdf	3	FALSE	3/6/13 14:43	5/7/14 13:20	application/pdf	fe1dc9d38fc455f45bd7ae2f55ec7709	179668	
File	uuid:d7d2b453-7f64-4085-ba2c-d31bc056ddb2	An analysis of the holdings from the early years of James Joyce in the Rare Book Collection at the University of North Carolina at Chapel Hill	/Collections/Master's Papers/School of Information and Library Science/An analysis of the holdings from the early years of James Joyce in the Rare Book Collection at the University of North Carolina at Chapel Hill	1893.pdf	3	FALSE	3/6/13 14:43	5/7/14 13:35	application/pdf	0dddc2dbb5e38215d24de98b9ebd4179	360518	
File	uuid:0c2d090e-f9b3-44a7-98d3-06c623a0f56a	Non-Profit Archival Management: Implementing The Archivists۪ Toolkit at The Music Maker Relief Foundation	/Collections/Master's Papers/School of Information and Library Science/Non-Profit Archival Management: Implementing The Archivists۪ Toolkit at The Music Maker Relief Foundation	1894.pdf	3	FALSE	3/6/13 14:43	5/7/14 13:25	application/pdf	5de1e190cb0e394d69ecd331432802c7	1080694	
File	uuid:17c94d8a-41ee-4e03-a7cc-20418427caea	Usability of the UNC Library Mobile Website	/Collections/Master's Papers/School of Information and Library Science/Usability of the UNC Library Mobile Website	1895.pdf	3	FALSE	3/6/13 14:43	5/7/14 13:31	application/pdf	41cc934788cad124fcbd9511a1d473f2	5978827	
File	uuid:02db6cdc-1336-469b-92ff-57a493547cb0	Integrated Health Information Patient Portals: A Gateway to Improved Patient-Provider Interactions;	/Collections/Master's Papers/School of Information and Library Science/Integrated Health Information Patient Portals: A Gateway to Improved Patient-Provider Interactions;	1896.pdf	3	FALSE	3/6/13 14:43	5/7/14 13:36	application/pdf	7c13fb9fc1ceb9188a5f5f4eea459343	1576510	
File	uuid:3645379a-2d07-4352-8b5c-1aaba8c911bf	A Study of the Demand-Driven Acquisition of E-Book Titles in an Academic Library	/Collections/Master's Papers/School of Information and Library Science/A Study of the Demand-Driven Acquisition of E-Book Titles in an Academic Library	1897.pdf	3	FALSE	3/6/13 14:43	5/7/14 13:25	application/pdf	8f51ff93346b559fee1437b0ba6b2ae9	132047	
File	uuid:c9d8bd71-e91a-4549-a2e9-b76543874ee9	Alternatives to Email: Increasing Digital Teams۪ Use of Collaborative Tools	/Collections/Master's Papers/School of Information and Library Science/Alternatives to Email: Increasing Digital Teams۪ Use of Collaborative Tools	1898.pdf	3	FALSE	3/6/13 14:43	5/7/14 13:23	application/pdf	fb30d6c4518d4269fdcecbe4dd0d05a7	1650894	
File	uuid:2eef39c5-6db0-4151-bccc-240072176fbc	The Shared Datasets Initiative: On the feasibility and desirability of establishing common digital datasets for use in an ILS program	/Collections/Master's Papers/School of Information and Library Science/The Shared Datasets Initiative: On the feasibility and desirability of establishing common digital datasets for use in an ILS program	1899.pdf	3	FALSE	3/6/13 14:43	5/7/14 13:28	application/pdf	d4014b3f56fb792c088ff7ecb587c1d4	564453	
File	uuid:418dd235-41b0-4c58-b88f-b9ca1114a029	An Exploratory Study of Minimal Processing Practices for Sound Recordings: MPLP and the Audiovisual Archive	/Collections/Master's Papers/School of Information and Library Science/An Exploratory Study of Minimal Processing Practices for Sound Recordings: MPLP and the Audiovisual Archive	1900.pdf	3	FALSE	3/6/13 14:43	5/7/14 13:08	application/pdf	f782ff40dead27bbb4405aa07868fdef	470540	
File	uuid:51f1ea66-cae8-4d0a-a97f-1f960220cc6c	"Choosing Between Smartphones, Tablets and Laptops: User Perspectives On Using Multiple Mobile Devices"	"/Collections/Master's Papers/School of Information and Library Science/Choosing Between Smartphones, Tablets and Laptops: User Perspectives On Using Multiple Mobile Devices"	1901.pdf	3	FALSE	3/6/13 14:43	5/7/14 13:36	application/pdf	9d22abf166db63d477755f54ae05cef0	1732737	
File	uuid:09ab4296-e66a-4d1c-bf38-4a05de6a4afa	"Citing, Compiling, and Documenting: Sustaining Use of Big Data Research in the Digital Humanities"	"/Collections/Master's Papers/School of Information and Library Science/Citing, Compiling, and Documenting: Sustaining Use of Big Data Research in the Digital Humanities"	1902.pdf	3	FALSE	3/6/13 14:43	5/7/14 13:09	application/pdf	4a438190bbfb0923515069a0f04ec8ad	322280	
File	uuid:385c4fd9-a403-4ba3-85ac-2ea128400ddb	Born-Digital Objects in the Deeds of Gift of Collecting Repositories: A Latent Content Analysis	/Collections/Master's Papers/School of Information and Library Science/Born-Digital Objects in the Deeds of Gift of Collecting Repositories: A Latent Content Analysis	1903.pdf	3	FALSE	3/6/13 14:43	5/7/14 13:18	application/pdf	1a4420c864bc3864600cf82dafcbe90b	384630	
File	uuid:c5a36003-2873-43fe-b932-d38bb456dc4b	Current Status of PREMIS  (PREservation metadata: implementation strategies) Implementation in American Archives and Historical Societies and the Factors Affecting This Adoption Rate	/Collections/Master's Papers/School of Information and Library Science/Current Status of PREMIS  (PREservation metadata: implementation strategies) Implementation in American Archives and Historical Societies and the Factors Affecting This Adoption Rate	1904.pdf	3	FALSE	3/6/13 14:43	5/7/14 13:41	application/pdf	8890fd50de64882e3e753bf850ea69cd	789188	
File	uuid:632d937d-1e29-4eb7-9e4e-d46c69c0482a	Integrated Health Information Patient Portals: A Gateway to Improved Patient-Provider Interactions.	/Collections/Master's Papers/School of Information and Library Science/Integrated Health Information Patient Portals: A Gateway to Improved Patient-Provider Interactions.	1905.pdf	3	FALSE	3/6/13 14:43	5/7/14 13:13	application/pdf	d4aaa6f73219f0b666f9e20a57822d8c	1564460	
File	uuid:e3bff642-008b-44d8-80bd-2ba656b3ec28	"African-American Access Policies at the Consolidated University of North Carolina Libraries, 1951-1958"	"/Collections/Master's Papers/School of Information and Library Science/African-American Access Policies at the Consolidated University of North Carolina Libraries, 1951-1958"	1906.pdf	3	FALSE	3/6/13 14:43	5/7/14 13:32	application/pdf	e667ea9a6a8ea56a258b772c298e6c3a	438776	
File	uuid:edac103f-0395-462b-b229-3c73bd912f6b	Thinking Historically about Data: Improving Automation Processes for Harvesting North Carolina City Directories	/Collections/Master's Papers/School of Information and Library Science/Thinking Historically about Data: Improving Automation Processes for Harvesting North Carolina City Directories	1907.pdf	3	FALSE	3/6/13 14:44	5/7/14 13:22	application/pdf	edaadc41e17e154f141a76a0e734e597	1799549	
File	uuid:671d4d2c-56ef-4f6a-b23e-8f14490c7485	Informal Language and Its Relationship to the Acquisition of Twitter Followers	/Collections/Master's Papers/School of Information and Library Science/Informal Language and Its Relationship to the Acquisition of Twitter Followers	1908.pdf	3	FALSE	3/6/13 14:44	5/7/14 13:39	application/pdf	50d7eb4e4a3fecc77018d89a15658c29	314658	
File	uuid:2497cfaa-3589-4792-aa0e-828c6c18c8f7	Survey of Educational Resources Found on Presidential Library Websites	/Collections/Master's Papers/School of Information and Library Science/Survey of Educational Resources Found on Presidential Library Websites	1913.pdf	3	FALSE	3/6/13 14:44	5/7/14 13:32	application/pdf	c2ec87743af250d04051190f13a14f3f	1427555	
File	uuid:96b55978-1ece-4c8a-abf0-6172b015429a	Only Time Will Tell: A Content Analysis of Juvenile and Young Adult Literature on Characters with Disabilities and Whether Character Portrayals Have Improved Over Time	/Collections/Master's Papers/School of Information and Library Science/Only Time Will Tell: A Content Analysis of Juvenile and Young Adult Literature on Characters with Disabilities and Whether Character Portrayals Have Improved Over Time	1914.pdf	3	FALSE	3/6/13 14:44	5/7/14 13:45	application/pdf	2a1dee8fdf3e08b515be2c68bf36a0e6	371061	
File	uuid:b8908bff-05bc-496e-86ff-25d6d803a419	Using Circulation Statistics and Faculty Surveys to Guide Collection Development at a Branch Academic Library	/Collections/Master's Papers/School of Information and Library Science/Using Circulation Statistics and Faculty Surveys to Guide Collection Development at a Branch Academic Library	1915.pdf	3	FALSE	3/6/13 14:44	5/7/14 13:30	application/pdf	2f2dc09d3abb331567314129506cf418	456662	
File	uuid:36e67f96-65dd-4feb-96f2-aca3c72de2a2	Copyright and Fair Use Resources for Undergraduates: A Content Analysis of Academic Libraries۪ Websites	/Collections/Master's Papers/School of Information and Library Science/Copyright and Fair Use Resources for Undergraduates: A Content Analysis of Academic Libraries۪ Websites	1916.pdf	3	FALSE	3/6/13 14:44	5/7/14 13:34	application/pdf	7abe4af76f31fcc9d1fe82f6cca20b6f	535857	
File	uuid:8dd8b9ae-f960-4131-8074-8c8e030320ad	Looking for a Good Book?: Assessment of an Asynchronous Readers' Advisory Service Model	/Collections/Master's Papers/School of Information and Library Science/Looking for a Good Book?: Assessment of an Asynchronous Readers' Advisory Service Model	1997.pdf	3	FALSE	3/6/13 14:44	5/7/14 13:34	application/pdf	9f2ce2b371ca2f3a22ba9618e08fca59	1161074	
